list_name,name,label::english
a3_sub_district,YE270227,Az Zabih
a3_sub_district,YE270228,Bani Al Hajjaj
a3_sub_district,YE270229,Al Gharbi - At Tawilah
a3_sub_district,YE270230,Ad Dula Al Asfal
a3_sub_district,YE270321,Ar Rujum
a3_sub_district,YE270322,Bani Al Musab
a3_sub_district,YE270323,As Sultan
a3_sub_district,YE270324,Al Jaradi
a3_sub_district,YE270325,Al Madani
a3_sub_district,YE270326,Al Bishari
a3_sub_district,YE270327,Bani Al Ghudhayfi
a3_sub_district,YE270328,Bani Al Ghasal
a3_sub_district,YE270329,Bani Awad - Ar Rujum
a3_sub_district,YE270330,Bani Asad - Ar Rujum
a3_sub_district,YE270331,Bani Haytham
a3_sub_district,YE270332,Al Azaki
a3_sub_district,YE270333,Ar Rawhani
a3_sub_district,YE270334,Bani Al Jalabi
a3_sub_district,YE270335,Ghalib Rubayi
a3_sub_district,YE270336,Bani Al Badi
a3_sub_district,YE270337,Adh Dhari
a3_sub_district,YE270421,Nimrah - Al Khabt
a3_sub_district,YE270422,Juba - Al Khabt
a3_sub_district,YE270423,Adh Dhahir - Al Khabt
a3_sub_district,YE270424,Ash Shaafil Al Olya
a3_sub_district,YE270425,Ash Shaafil As Sufla
a3_sub_district,YE270426,Al Wasitah
a3_sub_district,YE270427,Adhru
a3_sub_district,YE270428,Oban
a3_sub_district,YE270429,Abs - Al Khabt
a3_sub_district,YE270430,Al Amariyah - Al Khabt
a3_sub_district,YE270431,Bani Imarah
a3_sub_district,YE270432,Wadi Sumay
a3_sub_district,YE270521,Ash Shujaf
a3_sub_district,YE270522,Ash Shamaryah
a3_sub_district,YE270523,Ar Rawdah - Melhan
a3_sub_district,YE270524,Al Qiblah
a3_sub_district,YE270525,Al Asafirah
a3_sub_district,YE270526,Bahish
a3_sub_district,YE270527,Bani Ali - Melhan
a3_sub_district,YE270528,Bani Mulayk - Melhan
a3_sub_district,YE270529,Al Maazibah
a3_sub_district,YE270530,Hamdan - Melhan
a3_sub_district,YE270531,Habat
a3_sub_district,YE270532,Al Amariyah - Melhan
a3_sub_district,YE270533,Badah
a3_sub_district,YE270534,Juba - Melhan
a3_sub_district,YE270535,Ash Shamasinah
a3_sub_district,YE270536,Ash Shiab - Melhan
a3_sub_district,YE270537,Al Asus
a3_sub_district,YE270538,Bani Wahb
a3_sub_district,YE270539,Ash Sharq Al Ghazawinah
a3_sub_district,YE270540,Bani Al Osayfiri
a3_sub_district,YE270541,Bani Makar
a3_sub_district,YE270621,Bani Dahman
a3_sub_district,YE270622,Al Malahinah
a3_sub_district,YE270623,Bani Qushb
a3_sub_district,YE270624,Adh Dhari - Hufash
a3_sub_district,YE270625,Bani Ahmad - Hufash
a3_sub_district,YE270626,As Sahman Bani Omar
a3_sub_district,YE270627,Bayt Ash Shama
a3_sub_district,YE270628,Humatah
a3_sub_district,YE270629,Ras Al Ahjul
a3_sub_district,YE270630,Jabal Numan
a3_sub_district,YE270631,Bani Mamun
a3_sub_district,YE270632,Bani Asad - Hufash
a3_sub_district,YE270721,Al Jaafirah Ash Sharqi
a3_sub_district,YE270722,Bani Maqdam
a3_sub_district,YE270723,Bani Mohammad - Bani Sad
a3_sub_district,YE270724,Bani Al Azraq
a3_sub_district,YE270725,Bani Shadid
a3_sub_district,YE270726,Bani Zayd
a3_sub_district,YE270727,Al Jaafirah Al Gharbiyah
a3_sub_district,YE270728,Otmah
a3_sub_district,YE270729,Al Wahawih
a3_sub_district,YE270730,Qarn Al Masjid
a3_sub_district,YE270731,At Tawil
a3_sub_district,YE270732,Qayhamah
a3_sub_district,YE270733,Bani Hamadi
a3_sub_district,YE270734,Dir Ash Sharif
a3_sub_district,YE270735,Bani Ali - Bani Sad
a3_sub_district,YE270736,Bani Ash Shuwayshi
a3_sub_district,YE270737,Al Qawaziah
a3_sub_district,YE270738,Bani Saba - Bani Sad
a3_sub_district,YE270739,Ash Shuway
a3_sub_district,YE270740,Huwa
a3_sub_district,YE270741,Bani Qirat
a3_sub_district,YE270821,Al Mahwit
a3_sub_district,YE270921,Al Ahjul
a3_sub_district,YE270922,Al Arqub
a3_sub_district,YE270923,Jabal At Taraf
a3_sub_district,YE270924,Al Wasat - Al Mahwit
a3_sub_district,YE270925,Anbar
a3_sub_district,YE270926,Qiblat Ibn Abdallah
a3_sub_district,YE270927,Qiblat Khadif
a3_sub_district,YE270928,Thamir
a3_sub_district,YE270929,Bayt Al Qahtani
a3_sub_district,YE270930,Tuhamah
a3_sub_district,YE270931,Al Hawasilah - Al Mahwit
a3_sub_district,YE270932,Bani Al Walid
a3_sub_district,YE270933,Al Majadil
a3_sub_district,YE270934,Al Gharbi Al Ala
a3_sub_district,YE270935,Bani Abjar
a3_sub_district,YE270936,Al Gharbi Al Asfal
a3_sub_district,YE270937,Bilad Ghayl
a3_sub_district,YE280121,Habrut
a3_sub_district,YE280221,Hat
a3_sub_district,YE280321,Jadhib
a3_sub_district,YE280322,Damqut
a3_sub_district,YE280421,Al Ghaydhah
a3_sub_district,YE280422,Al Faydami
a3_sub_district,YE280521,Manar
a3_sub_district,YE280621,Al Masilah - Al Masilah
a3_sub_district,YE280622,Al Ayss
a3_sub_district,YE280721,Sayhut
a3_sub_district,YE280722,Etab
a3_sub_district,YE280821,Qishn
a3_sub_district,YE280921,Haswin
a3_sub_district,YE290121,Al Harf
a3_sub_district,YE290122,Khaywan Al Hamraa
a3_sub_district,YE290123,Wadi Adaf
a3_sub_district,YE290124,Wadi Jawfan wa Hubashah
a3_sub_district,YE290125,Wadi Ayan
a3_sub_district,YE290126,Wadi Sufyan
a3_sub_district,YE290127,Al Hayrah
a3_sub_district,YE290128,Al Amshiyah
a3_sub_district,YE290129,As Sawad - Harf Sufyan
a3_sub_district,YE290130,Wasit
a3_sub_district,YE290221,Huth
a3_sub_district,YE290222,Dhu Anash
a3_sub_district,YE290223,As Sadidah
a3_sub_district,YE290224,Al Khamri
a3_sub_district,YE290225,Dhu Eid
a3_sub_district,YE290226,Kharash
a3_sub_district,YE290227,Barawish
a3_sub_district,YE290228,Dhu Ali
a3_sub_district,YE290229,Dhu Al Qutaysh
a3_sub_district,YE290230,Dhu Silah
a3_sub_district,YE290231,Al Maamirah
a3_sub_district,YE290232,Dhi Yabil
a3_sub_district,YE290233,Khaywan
a3_sub_district,YE290234,Dhu Elayan
a3_sub_district,YE290235,Buban
a3_sub_district,YE290321,Saddan
a3_sub_district,YE290322,Dhu Khayran
a3_sub_district,YE290323,Rishan
a3_sub_district,YE290324,Al Batnah - Al Ashah
a3_sub_district,YE290325,Qaf Dhu Hadyan
a3_sub_district,YE290326,Qarhad wa Al Fardat
a3_sub_district,YE290327,Hashif
a3_sub_district,YE290328,Danan
a3_sub_district,YE290329,Al Miradah wa Al Wasi
a3_sub_district,YE290330,Qaah
a3_sub_district,YE290331,As Sawad - Al Ashah
a3_sub_district,YE290421,Al Qaflah
a3_sub_district,YE290422,Al Gharbi
a3_sub_district,YE290423,Ash Shat
a3_sub_district,YE290424,Al Batnah - Qaflat Odhar
a3_sub_district,YE290425,Dhu Ghaythan
a3_sub_district,YE290521,Shaharah
a3_sub_district,YE290522,Dhari
a3_sub_district,YE290523,Sayran Ash Sharqi
a3_sub_district,YE290524,Sayran Al Gharbi
a3_sub_district,YE290621,Bani Nasr
a3_sub_district,YE290622,Bani Awf
a3_sub_district,YE290623,Bani Nuf
a3_sub_district,YE290721,Fulayh
a3_sub_district,YE290722,Adh Dhibah
a3_sub_district,YE290723,Al Ghanaya
a3_sub_district,YE290724,Al Ojayrat - Suwayr
a3_sub_district,YE290725,Ath Thulth - Suwayr
a3_sub_district,YE290821,Al Khamis Al Wasit
a3_sub_district,YE290822,Bani Eid
a3_sub_district,YE290823,Khamis Bani Dahsh
a3_sub_district,YE290824,Khamis Hajur
a3_sub_district,YE290921,Sufyan
a3_sub_district,YE290922,Marhabah - Dhibain
a3_sub_district,YE290923,Bani Jabr - Dhibain
a3_sub_district,YE291021,Khamis Al Qudaymi
a3_sub_district,YE291022,Khamis Al Qayfi
a3_sub_district,YE291023,Khamis Harmal
a3_sub_district,YE291024,Khamis Harash
a3_sub_district,YE291025,Thulth Az Zudi
a3_sub_district,YE291026,Thulth Dahyan
a3_sub_district,YE291027,Thulth Al Wasit
a3_sub_district,YE291028,Khamis Abu Dhibah
a3_sub_district,YE291121,Dhayfan
a3_sub_district,YE291122,Raydah
a3_sub_district,YE291123,Hamdah
a3_sub_district,YE291124,Ghulah Ajib
a3_sub_district,YE291221,Ar Rub Ash Sharqi - Jabal Eyal Yazid
a3_sub_district,YE291222,Eyal Yahya
a3_sub_district,YE291223,Al Akhum
a3_sub_district,YE291224,Ath Thulth - Jabal Eyal Yazid
a3_sub_district,YE291225,Eyal Hatim
a3_sub_district,YE291321,Nashir
a3_sub_district,YE291322,Otayfah
a3_sub_district,YE291323,Bani Mansur - As Sudah
a3_sub_district,YE291324,Ibn Ahkum
a3_sub_district,YE291421,Bani Hanan wa Al Badu
a3_sub_district,YE291422,Bilad Janb
a3_sub_district,YE291423,Bani Talq
a3_sub_district,YE291424,Ar Rahabayn
a3_sub_district,YE291425,Al Amrayin
a3_sub_district,YE291426,Bani Al Harith - As Sawd
a3_sub_district,YE291427,Al Ojayrat - As Sawd
a3_sub_district,YE291428,Qatabah - As Sawd
a3_sub_district,YE291429,Bani Jaysh Al Ala
a3_sub_district,YE291430,Hamal
a3_sub_district,YE291431,Bani Jaysh Al Asfal
a3_sub_district,YE291521,Amran
a3_sub_district,YE291522,Al Ashmur
a3_sub_district,YE291621,Jabal Maswar
a3_sub_district,YE291622,Ar Rughayl
a3_sub_district,YE291623,Bani Mahdi - Maswar
a3_sub_district,YE291624,Eyal Mumar
a3_sub_district,YE291625,Wadi Eyal Ali
a3_sub_district,YE291626,Qaylab
a3_sub_district,YE291627,Bani Jasmar
a3_sub_district,YE291628,Bani Asad - Maswar
a3_sub_district,YE291629,At Tuham
a3_sub_district,YE291630,Bani Hur
a3_sub_district,YE291631,Al Jadm
a3_sub_district,YE291632,Bani Al Kuraybi
a3_sub_district,YE291721,Hababah
a3_sub_district,YE291722,Al Khamis - Thula
a3_sub_district,YE291723,Thula
a3_sub_district,YE291724,As Sirm
a3_sub_district,YE291725,Bani Al Abas
a3_sub_district,YE291726,Al Masani - Thula
a3_sub_district,YE291821,Khamis Quhal
a3_sub_district,YE291822,Ar Rayah Al Wusta
a3_sub_district,YE291823,Bani Hajjaj
a3_sub_district,YE291824,Bani Abd
a3_sub_district,YE291921,Adh Dhahir - Khamir
a3_sub_district,YE291922,As Sanatayn wa Al Ghayl
a3_sub_district,YE291923,Ghashm
a3_sub_district,YE291924,Ahlan Bil Husayn
a3_sub_district,YE291925,Ghurban - Khamir
a3_sub_district,YE291926,Al Jiraf
a3_sub_district,YE292021,Khyar
a3_sub_district,YE292022,Wadiah Hashid
a3_sub_district,YE292023,Bani Qays - Bani Surim
a3_sub_district,YE292024,Bani Malik - Bani Surim
a3_sub_district,YE292025,Bani Ghuthaymah
a3_sub_district,YE300121,Juban
a3_sub_district,YE300122,Nawah
a3_sub_district,YE300123,Al Awdyah
a3_sub_district,YE300124,Ar Rabitayn
a3_sub_district,YE300125,Ad Dubiyaniyah
a3_sub_district,YE300126,Hajaj
a3_sub_district,YE300221,Damt
a3_sub_district,YE300222,Rakhmah
a3_sub_district,YE300223,Manqir
a3_sub_district,YE300224,Aal Amr
a3_sub_district,YE300225,Adh Dhahirah
a3_sub_district,YE300226,Kannah
a3_sub_district,YE300227,Aal Abdallah
a3_sub_district,YE300228,Al Mathil
a3_sub_district,YE300229,Ghur Lahab
a3_sub_district,YE300230,Rub Al Himah
a3_sub_district,YE300321,Qatabah - Qa'tabah
a3_sub_district,YE300322,Bilad Al Yubi
a3_sub_district,YE300323,Al Wahj
a3_sub_district,YE300324,Ash Sharnamah As Sufla
a3_sub_district,YE300325,Al Ashur
a3_sub_district,YE300326,Al Amriyah
a3_sub_district,YE300327,Asaf Muris
a3_sub_district,YE300328,Al Majanih
a3_sub_district,YE300421,Ash Shuayb - Ash Shuayb
a3_sub_district,YE300521,Al Hasayn
a3_sub_district,YE300621,Ad Dali
a3_sub_district,YE300721,Jahaf
a3_sub_district,YE300821,Al Azariq - Al Azariq
a3_sub_district,YE300921,Imarah As Sufla
a3_sub_district,YE300922,Imarah Al Olya
a3_sub_district,YE300923,Al Hayqi Al Asfal
a3_sub_district,YE300924,Al Hayqi Al Ala
a3_sub_district,YE300925,Al Ahdhuf
a3_sub_district,YE300926,Otabah
a3_sub_district,YE300927,Zurbat Bani Abdallah
a3_sub_district,YE300928,Al Masalimah
a3_sub_district,YE300929,Al Bayt
a3_sub_district,YE300930,Bani Malik - Al Husha
a3_sub_district,YE300931,Bani Subh
a3_sub_district,YE300932,Dawran
a3_sub_district,YE300933,Al Mashriqi
a3_sub_district,YE310121,Bani Abdulkarim
a3_sub_district,YE310122,Bani Omar - Bilad Attaam
a3_sub_district,YE310123,Bani Hasan - Bilad Attaam
a3_sub_district,YE310124,Bani Khawli - Bilad Attaam
a3_sub_district,YE310125,Al Arr
a3_sub_district,YE310126,Bani Waqid - Bilad Atta'am
a3_sub_district,YE310127,Bani Nadib
a3_sub_district,YE310128,Dharhan
a3_sub_district,YE310129,Bani Sharab - Bilad Attaam
a3_sub_district,YE310130,Bani Asar
a3_sub_district,YE310131,Al Maskhan
a3_sub_district,YE310132,Al Asakirah - Bilad Attaam
a3_sub_district,YE310133,At Taliqah
a3_sub_district,YE310134,Jadajid
a3_sub_district,YE310221,Al Aslaf
a3_sub_district,YE310222,Bani Al Jaradi
a3_sub_district,YE310223,Bani Athumayli
a3_sub_district,YE310224,An Nubah
a3_sub_district,YE310225,Bani Al Qardi
a3_sub_district,YE310226,Kahlah
a3_sub_district,YE310227,Bani Al Abdi
a3_sub_district,YE310228,Bani Al Askari
a3_sub_district,YE310229,Bani Al Wahidi Sadi
a3_sub_district,YE310230,Bani Al Wahidi Sufan
a3_sub_district,YE310231,Bani Nafi - As Salafiyyah
a3_sub_district,YE310232,Nufan
a3_sub_district,YE310233,Qadrah
a3_sub_district,YE310234,Bani Qushayb
a3_sub_district,YE310235,Yafan
a3_sub_district,YE310236,Al Jabahi
a3_sub_district,YE310237,Ad Dumar
a3_sub_district,YE310238,Juirah
a3_sub_district,YE310239,Bani Al Wahidi Sala
a3_sub_district,YE310321,Al Jabin
a3_sub_district,YE310322,Aden
a3_sub_district,YE310323,Bani Ar Rawn
a3_sub_district,YE310324,Bani Ad Dubaybi
a3_sub_district,YE310325,Qatw
a3_sub_district,YE310326,Bani Abu Ad Daif
a3_sub_district,YE310327,Hawrah - Al Jabin
a3_sub_district,YE310328,Adh Dhari - Al Jabin
a3_sub_district,YE310329,Badj
a3_sub_district,YE310330,Bani Nahit
a3_sub_district,YE310331,Bani Sharab - Al Jabin
a3_sub_district,YE310332,Al Qabalyah
a3_sub_district,YE310333,Al Hidadah
a3_sub_district,YE310334,Bani Balhut
a3_sub_district,YE310335,Al Hadidiyah
a3_sub_district,YE310336,Quar
a3_sub_district,YE310337,Shabun
a3_sub_district,YE310338,At Takarir
a3_sub_district,YE310339,Khadm
a3_sub_district,YE310340,Bani Khattab - Al Jabin
a3_sub_district,YE310421,Al Mikhlaf - Mazhar
a3_sub_district,YE310422,Bukal
a3_sub_district,YE310423,Maswar - Mazhar
a3_sub_district,YE310424,Adnaha
a3_sub_district,YE310425,Al Jun
a3_sub_district,YE310426,Ash Shazb
a3_sub_district,YE310427,Bani Yafur
a3_sub_district,YE310428,Al Rim
a3_sub_district,YE310429,Al Abarah
a3_sub_district,YE310521,Ad Dubarah
a3_sub_district,YE310522,Yamin
a3_sub_district,YE310523,Al Qarsab
a3_sub_district,YE310524,Al Magharim
a3_sub_district,YE310525,Bani Abdulaziz
a3_sub_district,YE310526,Bani Mansur - Kusmah
a3_sub_district,YE310527,Shaf
a3_sub_district,YE310528,Al Buqah
a3_sub_district,YE310529,Dhalamlam
a3_sub_district,YE310530,Al Jabub
a3_sub_district,YE310531,Al Masbahi
a3_sub_district,YE310532,Salukah
a3_sub_district,YE310533,Bani Musab
a3_sub_district,YE310621,Bani Said - Al Jafariyyah
a3_sub_district,YE310622,Bani Al Harazi
a3_sub_district,YE310623,Bani Nafi - Al Jafariyyah
a3_sub_district,YE310624,Bani Al Ghuzzi
a3_sub_district,YE310625,Bani Al Jad
a3_sub_district,YE310626,Bani Al-Qahwi Al-Sharaf
a3_sub_district,YE310627,Al Yamaniyah
a3_sub_district,YE310628,Rama
a3_sub_district,YE310629,Al Bayadih
a3_sub_district,YE310630,Bani Al Qahawi Al Otm
a3_sub_district,YE310631,Bani Ahmad - Al Jafariyyah
a3_sub_district,YE310632,Bani Judi
a3_sub_district,YE310633,Al Hawadhil
a3_sub_district,YE310634,Bani Waqid - Al Ja'fariyyah
a3_sub_district,YE320121,Hadibu
a3_sub_district,YE320221,Qalansiyah wa Abd Al Kuri
a3_sub_district,YE320222,Sabur Kamal Firun Island
a3_sub_district,YE320223,Kamal Firun Island
a3_sub_district,YE320224,Samhah Island
a3_sub_district,YE320225,Darsah Island
a3_sub_district,YE320227,Al Akhawayn Island
sitename,YE1103_383,Shathath Center
sitename,YE1106_384,Saylat Al Ma'ayen Center
sitename,YE1110_399,Al Shehali Center
sitename,YE1111_415,Al Rumaid
sitename,YE1112_367,Eyis Center
sitename,YE1112_400,Jabla Library
sitename,YE1112_401,Ibn Aqeel School
sitename,YE1114_368,Al Hujaryah Center
sitename,YE1114_369,Al Ryamah Center
sitename,YE1116_370,Al Ja'diah D
sitename,YE1116_371,Al Ja'diah C
sitename,YE1116_385,Khalid Bin Al Waleed School
sitename,YE1116_386,Ali Bin Abi Taleb School
sitename,YE1116_387,Al Thawrah School
sitename,YE1116_388,7 July School
sitename,YE1116_389,Al Ja'diah B
sitename,YE1116_390,Al Ja'diah A 
sitename,YE1116_391,Arwa School
sitename,YE1116_392,Al Rawdhah Center
sitename,YE1116_393,Al Najah School
sitename,YE1116_394,Al Tawfeeq School
sitename,YE1116_402,Aaisha School
sitename,YE1116_403,Saeed Bin Al Masyab School
sitename,YE1116_404,Mohammed Moqbel Abu Ras
sitename,YE1116_405,Jabal Sha'lamah
sitename,YE1116_406,Abdulwahab Al Areeqi School
sitename,YE1116_416,Belqees School
sitename,YE1116_417,East of Dar Al Jamea
sitename,YE1118_372,Al Lahj A
sitename,YE1118_373,Eyad Center
sitename,YE1118_374,Dar Al Sharaf C
sitename,YE1118_375,Dar Al Sharaf B
sitename,YE1118_376,Dar Al Sharaf A
sitename,YE1118_377,Al Lahj B
sitename,YE1118_407,Abduladheem Al Rashedi Center
sitename,YE1119_378,Harathah
sitename,YE1119_395,No Name
sitename,YE1119_396,Female student accommodation
sitename,YE1119_408,Al Khansa'a Center
sitename,YE1119_409,Al Salam Camp
sitename,YE1119_410,Al Subul Center
sitename,YE1119_411,Randah Shaye'e
sitename,YE1119_412,Ahwal Ramadhan
sitename,YE1119_413,Al Ghaithi Center
sitename,YE1119_414,Akamat Assa'fani(F)
sitename,YE1119_418,Waqeer Center
sitename,YE1119_419,Akamat Assa'fani(A)
sitename,YE1119_420,Akamat Assa'fani(C)
sitename,YE1119_421,Akamat Assa'fani(D)
sitename,YE1119_422,Akamat Assa'fani(B)
sitename,YE1119_423,Akamat Assa'fani(E)
sitename,YE1119_424,Akamat Assa'fani(G)
sitename,YE1119_445,No Name
sitename,YE1119_446,Building beside Al Rahmah Mosque
sitename,YE1119_447,Al Shaheed Al Sabahi School
sitename,YE1120_397,Dar Al Rahmah for orphans
sitename,YE1203_425,Al Hadeej
sitename,YE1204_398,Al Mohammasheen Settlement
sitename,YE1204_462,Al Methaq School
sitename,YE1209_426,Ambsaty
sitename,YE1210_427,Hesn Shadad
sitename,YE1210_428,Al Tumaisi
sitename,YE1210_429,Al Maraqed
sitename,YE1210_430,Dahl Ahmed
sitename,YE1211_431,Dar Al Dhiafah
sitename,YE1211_432,Al Noabah
sitename,YE1211_479,Al Wadi
sitename,YE1211_480,Kod Al Naisah
sitename,YE1308_0216,Naseebah Center For IDPs
sitename,YE1309_0008,Southern Bir Zaid Neighbourhood
sitename,YE1309_0005,Center of The Educational Channel
sitename,YE1310_0007,Al Khamees
sitename,YE1404_686,Al Al-Qaisi
sitename,YE1404_687,Al-Aqlah
sitename,YE1404_699,Vocational Institute
sitename,YE1408_692,Dharwah
sitename,YE1408_694,Areeb
sitename,YE1408_697,Al Mansour
sitename,YE1409_723,Center F
sitename,YE1410_688,Jahri
sitename,YE1411_690,Al-Jamae Al-Cabeer
sitename,YE1413_698,Al-Salam Neighbourhood
sitename,YE1413_700,Mahwa Al-Mahamsheen
sitename,YE1413_702,No name
sitename,YE1414_691,Al-Zoub
sitename,YE1415_689,Al-Wehdah School
sitename,YE1415_693,Health Facility
sitename,YE1415_696,Yaklla
sitename,YE1416_685,Al-Musalla
sitename,YE1417_701,No name
sitename,YE1418_695,Al-Ghaol
sitename,YE1504_379,Hab Ra'ee
sitename,YE1504_380,Al Hesah Center
sitename,YE1504_381,Al Maqahi
sitename,YE1504_382,Al Masharefah
sitename,YE1504_433,No Name
sitename,YE1504_434,Al Mahwa
sitename,YE1504_435,Al Jareen
sitename,YE1504_436,No Name
sitename,YE1504_448,Al Noor School
sitename,YE1504_449,Mohammed Abduljaleel House
sitename,YE1504_450,Ahmed Ghaleb Abdullah Abbas House
sitename,YE1504_451,Mohammed Abdulqader Building
sitename,YE1504_452,Najodas - Al Murtafa'at Al Janoobiah
sitename,YE1504_453,No Name
sitename,YE1504_454,Abdullah Ali House
sitename,YE1504_455,Al Saradeef
sitename,YE1504_463,Mohammed Mahyoob Al Qahezi Building
sitename,YE1504_464,Wadi Al Jesr
sitename,YE1504_465,Al Rajhah
sitename,YE1504_481,Al Ma'had
sitename,YE1504_482,Al Shaheed Abdullah Azzam Institute
sitename,YE1504_483,Al Maqahi
sitename,YE1504_484,Al Taweer
sitename,YE1504_485,Al Kamb Al Asfal
sitename,YE1504_486,Al Kamb Al A'ala
sitename,YE1504_487,Om Al Ahyooj
sitename,YE1504_488,Al Shawkani School
sitename,YE1504_489,Shabeeh
sitename,YE1504_490,Al Eslah School
sitename,YE1504_491,Al Shaheed Qayed Thabet School
sitename,YE1504_492,Ghalib Al Rajabi Building
sitename,YE1504_493,Bait Al Faransi
sitename,YE1504_494,Ibn Taimyah for Quran
sitename,YE1505_456,Alzaharaa Girl School
sitename,YE1505_457,Al Kuwait School
sitename,YE1505_458,Almohajab Home
sitename,YE1505_466,Al Shaheed Hamood Aldokhain School
sitename,YE1505_467,Al Fajr Al Jadeed School
sitename,YE1505_468,Old directorate building
sitename,YE1505_469,No Name
sitename,YE1506_459,No Name
sitename,YE1506_460,Al Jafer 2
sitename,YE1506_461,No Name
sitename,YE1506_470,Wadi Al Husaya 1
sitename,YE1506_471,No Name
sitename,YE1506_472,Al Baladiah Building
sitename,YE1506_473,Al Jafer 1
sitename,YE1506_495,Wadi Al Husaya 3
sitename,YE1506_496,Wadi Al Husaya 4
sitename,YE1506_530,No Name
sitename,YE1506_531,Wadi Al Husaya 2
sitename,YE1506_548,Wadi Al Husaya 5
sitename,YE1506_549,Ghareerah School
sitename,YE1506_550,Ghareerah Clinic
sitename,YE1506_551,No Name
sitename,YE1506_552,No Name
sitename,YE1506_553,No Name
sitename,YE1511_667,Al Jardah - Khalid Bin Al Waleed School
sitename,YE1512_437,Al Mojama' Al Zera'ee
sitename,YE1512_438,Mafraq Sa'dah - Spontaneous site
sitename,YE1512_474,Emad Al Haj Building - Sad Al Saqee'
sitename,YE1512_475,Al Rawn Warazan
sitename,YE1512_532,No Name
sitename,YE1512_533,Sa'dah
sitename,YE1512_534,Omar Al Mokhtar School
sitename,YE1512_535,Sooq Al Thulatha'a - Private Building
sitename,YE1512_536,Badr Al Kubra
sitename,YE1512_537,CC beside Al Mojama' Al Zera'e
sitename,YE1512_538,Ahmed Haidarah School
sitename,YE1512_539,Mafraq Sa'dah - Private Building
sitename,YE1512_554,Al Shaheed Ahmed Haidarah School
sitename,YE1514_540,Hayb Al Asabeh Clinic
sitename,YE1514_541,Hafsa School
sitename,YE1514_542,Shamsan Building
sitename,YE1514_543,Al Wahdah School
sitename,YE1514_544,Al Mehal School
sitename,YE1514_545,Al Fajr Al Jadeed School
sitename,YE1514_555,No Name
sitename,YE1514_556,Al Bajeerah School
sitename,YE1514_557,Al Shaheed Hasan Fare'e
sitename,YE1514_558,Al Faqeed No'man School
sitename,YE1514_668, Al Ta'awon school - Sha'b Al Merwaz
sitename,YE1514_669,As safiah - Al Dhahrah Settlement
sitename,YE1514_670,Al Nasr School
sitename,YE1514_672,Abdulrazaq Al Haj Saif Building
sitename,YE1516_476,Al Shaheed Mansoor Saif
sitename,YE1517_439,Mohammed Abduljaleel Alshameeri Building
sitename,YE1518_477,Hawl Saddam School
sitename,YE1518_478,Al Yemenia Building
sitename,YE1519_440,Saeed Building
sitename,YE1519_441,Abdullah Hajeb Building
sitename,YE1519_559,Rami Mountain
sitename,YE1519_560,Al Qubah
sitename,YE1519_561,Al Jaradi Building
sitename,YE1520_442,Tareq bin Zeyad School
sitename,YE1520_443,Al Manshoor
sitename,YE1520_444,Al Fath School
sitename,YE1520_497,Dar Al Erteqa
sitename,YE1520_498,Al Mohamasheen Center
sitename,YE1520_499,Al Qahfah Al Ulya
sitename,YE1520_500,Al Muhamasheen - Natco
sitename,YE1520_501,Al Wa'l Center
sitename,YE1520_502,Hawl Al Dhahah
sitename,YE1520_546,Building beside Al Haddad
sitename,YE1520_547,Al Aroorath Building
sitename,YE1520_562,Arwa Building
sitename,YE1520_563,Dar Al Rahmah
sitename,YE1520_564,Al Zubair School
sitename,YE1520_565,CC behind Al Ta'awon park
sitename,YE1520_566,Al Sofi Settlements
sitename,YE1520_567,Shubat Al Shaqar
sitename,YE1520_610,14 October School
sitename,YE1520_611,Al Batra'a - behind Babel hotel
sitename,YE1520_612,CC behind Al Resalah Hospital
sitename,YE1520_613,Al Manshoor Al Sehi Center
sitename,YE1521_671,Al Beerain - Al Mufareh Building
sitename,YE1521_673,Beside Aaisha School
sitename,YE1521_674,Sooq Al Ahad
sitename,YE1521_675,Al Kadiah - Omar Bin Abdulazeez School
sitename,YE1521_676,Nakb Al Ma'aleef
sitename,YE1521_677,Dekharah - Wadi Al Barakani
sitename,YE1521_678,Hawl Al Hemari
sitename,YE1521_679,She'b Hammam
sitename,YE1521_680,Mashraf Hadaf
sitename,YE1521_681,Rafeqah
sitename,YE1521_682,Al Jarafah
sitename,YE1521_683,Al Humr - Abeerain Center
sitename,YE1521_684,Al Beerain Center
sitename,YE1522_601,Al Ershad Al Zeraie Institute
sitename,YE1522_614,No Name
sitename,YE1522_615,Om Al Ahyooj
sitename,YE1522_616,No Name
sitename,YE1601_768,Zareeb
sitename,YE1601_769,Wadi Maqar
sitename,YE1601_770,Al-Jeblah
sitename,YE1601_771,Al-Ba'ssos
sitename,YE1601_772,Al-Dahl
sitename,YE1601_773,Al-Feradh
sitename,YE1601_774,Al-Meshraq
sitename,YE1601_775,Al-Mahjel
sitename,YE1601_778,Al-Areen
sitename,YE1602_777,Al-Salal
sitename,YE1603_763,Al-Dhaen
sitename,YE1603_764,Al-Baraha
sitename,YE1603_765,Al-Awaned
sitename,YE1603_766,Al-Mensaf
sitename,YE1603_767,Bin Abdullah
sitename,YE1603_776,Wadi Sareerah
sitename,YE1604_752,Sooq Dea'am
sitename,YE1604_753,Al-Badea'
sitename,YE1604_754,Al-Mabna
sitename,YE1604_755,Al-Hadhenah
sitename,YE1604_756,Al-Abassyah
sitename,YE1604_757,Al-Oqdah
sitename,YE1604_758,Al-Marfadh Al-Aala
